OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
7427,春华路,chl,605603,587161,1,090a,30,3,2,1,,468465,468466,5,0.254,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00297078994
7428,阜荣街,frj,595673,587435,1,090a,30,2,2,1,,738700,738702,5,0.059,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00063041536
7429,阜荣街,frj,595673,587468,1,090a,30,2,2,1,,738712,738714,5,0.148,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00156622539
7430,东直门外大街,dzmwdj,595673,588203,1,090a,30,2,2,1,,736204,740678,5,0.068,1,0,,0,1,0,110101,110101,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00079943639
7431,东四西大街,dsxdj,595673,588249,1,090a,30,2,2,1,,740722,736234,5,0.093,1,0,,0,1,0,110101,110101,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00108922258
7432,朝阳门内大街,cymndj,595673,588255,1,090a,30,2,2,1,,736232,740727,5,0.166,1,0,,0,1,0,110101,110101,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00193116948
7433,望京北路,wjbl,605603,588621,1,090a,30,3,2,1,,468523,468435,5,0.109,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00128458559
7434,湖光北街,hgbj,605603,588640,1,090a,30,3,2,1,,468545,468546,5,0.028,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00032351921
7435,湖光北街,hgbj,605603,588641,1,090a,30,3,2,1,,468547,468545,5,0.085,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00100064396
7436,温泉路,wql,605601,590542,1,090a,30,2,2,1,,416069,416867,5,0.419,1,0,,0,1,0,110108,110108,0,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00431498022
7437,温泉路,wql,605601,590549,1,090a,30,2,2,1,,416068,416871,5,0.328,1,0,,0,1,0,110108,110108,0,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00374932178
7438,温泉路,wql,605601,590551,1,090a,30,2,2,1,,416840,416872,5,0.047,1,0,,0,1,0,110108,110108,0,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00054695315
7439,温泉路,wql,605601,590707,1,090a,30,2,2,1,,416872,419073,5,0.202,1,0,,0,1,0,110108,110108,0,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00224089791
7440,温泉路,wql,605601,590708,1,090a,30,2,2,1,,419073,416071,5,0.240,1,0,,0,1,0,110108,110108,0,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00264938469
7441,温泉路,wql,605601,590709,3,0904|090a|0917,30,1,2,1,,419072,419073,5,0.013,1,0,,0,1,0,110108,110108,0,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00012224584
7442,北清路,bql,605601,590714,1,090a,30,2,2,1,,417469,416001,5,0.894,1,0,,0,1,0,110108,110108,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.01042115097
7443,,,605557,590955,1,090a,30,2,2,1,,369043,370865,5,0.175,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00159633483
7444,,,605557,590956,1,090a,30,2,2,1,,370865,365690,5,0.254,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00233860396
7445,,,605557,590964,1,090a,30,3,2,1,,369041,370867,5,0.177,1,0,,0,1,0,110229,110229,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00162049934
7446,妫水南街,gsnj,605557,590993,1,090a,30,2,2,1,,369076,365628,5,0.224,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00216300069
7447,东直门内大街,dzmndj,595673,591248,1,090a,30,2,2,1,,736218,742318,5,0.072,1,0,,0,1,0,110101,110101,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,1,,4,0.00083934017
7448,妫水南街,gsnj,605557,592582,1,090a,30,2,2,1,,365627,370938,5,0.071,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00066025667
7449,妫水南街,gsnj,605557,592583,1,090a,30,2,2,1,,370938,366535,5,0.071,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00067429431
7450,妫水南街,gsnj,605557,592586,3,0904|090a|0917,30,1,2,1,,370938,370939,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008215064
7451,广顺南大街,gsndj,595673,592795,2,0904|090a,30,2,2,1,,736092,742280,5,0.011,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00011671900
7452,妫水北街,gsbj,605557,595497,1,090a,30,2,2,1,,366494,371684,5,0.105,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00094156632
7453,妫水北街,gsbj,605557,595498,1,090a,30,2,2,1,,371684,370104,5,0.127,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00114492095
7454,妫水南街,gsnj,605557,595545,1,090a,30,2,2,1,,366524,371711,5,0.091,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00083822212
7455,妫水南街,gsnj,605557,595546,1,090a,30,2,2,1,,371711,366528,5,0.038,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00034486159
7456,妫水南街,gsnj,605557,595550,1,090a,30,2,2,1,,366516,371714,5,0.082,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00075590628
7457,妫水南街,gsnj,605557,595551,1,090a,30,2,2,1,,371714,366526,5,0.090,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00082571152
7458,,,605557,595552,1,0904,30,1,2,1,,371709,371714,5,0.007,1,0,,0,1,0,110229,110229,1,,,7,1,1,1,11110001110000000000000000000000,0,0,,,150,150,,,0,,4,0.00008033569
7459,望京北路,wjbl,605603,596725,1,090a,30,3,2,1,,469354,474045,5,0.232,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00271639234
7460,庆园街,qyj,605557,597059,1,090a,30,2,2,1,,366488,366548,5,0.155,1,0,,0,1,0,110229,110229,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00180568319
7461,湖光北街,hgbj,605603,598355,1,090a,30,2,2,1,,469111,469118,5,0.208,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00244816174
7462,湖光北街,hgbj,605603,598369,2,0904|090a,30,2,2,1,,469165,469938,5,0.014,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00016089615
7463,湖光北街,hgbj,605603,598372,2,0904|090a,30,3,2,1,,469943,469949,5,0.014,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00016038051
7464,湖光北街,hgbj,605603,598374,2,0904|090a,30,2,2,1,,469118,471460,5,0.009,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00010096267
7465,湖光北街,hgbj,605603,598376,2,0904|090a,30,2,2,1,,471460,471466,5,0.009,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00010026025
7466,湖光北街,hgbj,605603,598377,2,0904|090a,30,2,2,1,,471466,462530,5,0.009,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00010077903
7467,湖光北街,hgbj,605603,598378,2,0904|090a,30,3,2,1,,469099,469093,5,0.009,1,0,,0,1,0,110105,110105,1,,,7,,1,1,11110001110000000000000000000000,0,0,,,,150,,,0,,4,0.00011081599
7468,湖光北街,hgbj,605603,598383,2,0904|090a,30,2,2,1,,462547,469093,5,0.009,1,0,,0,1,0,110105,110105,1,,,7,1,,1,11110001110000000000000000000000,0,0,,,150,,,,0,,4,0.00010077903
