OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
18590,S32-京平高速公路,s32-jpgsgl,605604,15154638,2,0002|000c,55,2,1,1,,74306951,12498006,1,0.626,1,1,,0,1,0,110105,110105,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00716505641
18591,S32-京平高速公路,s32-jpgsgl,605604,15154639,2,0002|000c,55,2,1,1,,12498006,501036,1,0.030,1,1,,0,1,0,110105,110105,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00034548857
18592,G6-京藏高速公路,g6-jzgsgl,605612,15154640,2,0002|000c,55,3,1,1,,1037175,12498007,1,0.121,1,1,,0,1,0,110114,110114,0,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.00118020744
18593,G6-京藏高速公路,g6-jzgsgl,605612,15154641,2,0002|000c,55,3,1,1,,12498007,46982616,1,1.392,1,1,,0,1,0,110114,110114,0,,,2,,3,2,11100001110000000000000000000000,0,0,,,,1200,,1,0,,2,0.01399724061
18594,G45-大广高速公路,g45-dggsgl,605751,15154642,2,0002|000c,55,2,1,1,,46982765,12498008,1,1.060,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.01086755214
18595,G45-大广高速公路,g45-dggsgl,605751,15154643,2,0002|000c,55,2,1,1,,12498008,231333,1,0.087,1,1,,0,1,0,110228,110228,0,,,3,2,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00096264200
18596,G6-京藏高速公路,g6-jzgsgl,605547,15154644,2,0002|000c,55,2,1,1,,260419,12498009,1,0.012,1,1,,0,1,0,110229,110229,0,,,5,2,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00013986012
18597,G6-京藏高速公路,g6-jzgsgl,605547,15154645,2,0002|000c,55,2,1,1,,12498009,268695,1,0.084,1,1,,0,1,0,110229,110229,0,,,5,2,,2,11100001110000000000000000000000,0,0,,,600,,1,,0,,2,0.00098933289
18598,G7-京新高速公路,g7-jxgsgl,605602,15154646,2,0002|000c,55,2,2,1,,588244,12498010,1,0.258,1,1,,0,1,0,110108,110108,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00263458066
18599,G7-京新高速公路,g7-jxgsgl,605602,15154647,2,0002|000c,55,2,2,1,,12498010,588183,1,0.007,1,1,,0,1,0,110108,110108,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,2,0.00007064008
