OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
746,四环,sh,595653,331656,2,0102|010c,130,3,2,1,,304489,308153,1,0.115,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00133917893
747,四环,sh,595653,331657,2,0102|010c,130,3,2,1,,308153,307109,1,0.698,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00815369967
748,四环,sh,595653,331658,2,0102|010c,130,3,2,1,,302936,308154,1,0.186,1,1,,0,1,0,110105,110105,1,,,4,,4,3,11100001110000000000000000000000,0,1,,,,800,,1,1,,1,0.00217260099
749,四环,sh,595653,331659,2,0102|010c,130,3,2,1,,308154,307111,1,0.510,1,1,,0,1,0,110105,110105,1,,,4,,4,3,11100001110000000000000000000000,0,1,,,,800,,1,1,,1,0.00597347332
750,德茂桥,dmq,595653,331662,3,0103|010b|010c,30,2,2,1,,308157,306507,1,0.055,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,0,,1,0.00060098007
751,,,595653,331663,3,0105|010b|0117,30,3,2,1,,308054,308159,3,0.025,1,1,,0,1,0,110115,110115,0,,,4,,1,1,11110001110000000000000000000000,0,0,,,,800,,,0,,1,0.00026409469
752,,,595653,331664,3,0105|010b|0117,30,3,2,1,,308159,308057,3,0.006,1,1,,0,1,0,110115,110115,0,,,4,,1,1,11110001110000000000000000000000,0,0,,,,800,,,0,,1,0.00005654380
753,四环,sh,595653,331665,2,0102|010c,130,2,2,1,,306443,308160,1,0.327,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00381691205
754,四环,sh,595653,331668,2,0102|010c,130,2,2,1,,308161,288939,1,0.125,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00146052041
755,德贤路,dxl,595653,331670,2,0102|010c,130,2,2,1,,308163,308060,1,0.119,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,1,,,800,,1,,0,,1,0.00107768802
756,榴乡桥,lxq,595653,331672,3,0103|010b|010c,30,3,2,1,,288923,308165,1,0.135,1,1,,0,1,0,110106,110106,1,,,4,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00155820394
757,榴乡桥,lxq,595653,331673,3,0103|010b|010c,30,3,2,1,,308165,308104,1,0.042,1,1,,0,1,0,110106,110106,1,,,4,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00047862516
758,榴乡桥,lxq,595653,331674,3,0103|010b|010c,30,3,2,1,,308104,308166,1,0.067,1,1,,0,1,0,110106,110106,1,,,4,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00076871281
759,榴乡桥,lxq,595653,331675,3,0103|010b|010c,30,3,2,1,,308166,10000685996,1,0.069,1,1,,0,1,0,110106,110106,1,,,4,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00076884877
760,S50-五环,s50-wh,595653,331676,2,0102|010c,55,3,2,1,,302917,308167,1,0.188,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00210393445
761,S50-五环,s50-wh,595653,331677,2,0102|010c,55,3,2,1,,308167,302918,1,0.229,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00245848418
762,S50-五环,s50-wh,595653,331678,2,0102|010c,55,2,2,1,,308168,291060,1,0.094,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00099897255
763,志远西桥,zyxq,595653,331679,2,0105|010b,30,3,2,1,,310431,308169,3,0.064,1,1,,0,1,0,110115,110115,0,,,6,,1,1,11110001110000000000000000000000,0,0,,,,500,,1,0,,1,0.00072068373
764,志远西桥,zyxq,595653,331680,2,0105|010b,30,3,2,1,,308169,310432,3,0.063,1,1,,0,1,0,110115,110115,0,,,6,,1,1,11110001110000000000000000000000,0,0,,,,500,,1,0,,1,0.00071118514
765,志远西桥,zyxq,595653,331681,2,0105|010b,30,2,2,1,,310426,308170,3,0.068,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00077812890
766,志远西桥,zyxq,595653,331682,2,0105|010b,30,2,2,1,,308170,310439,3,0.054,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00061581049
767,S50-五环,s50-wh,595653,331683,2,0102|010c,55,3,2,1,,310428,308171,1,0.072,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00083135486
768,S50-五环,s50-wh,595653,331684,2,0102|010c,55,3,2,1,,308171,298262,1,0.539,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00618745136
769,志远西桥,zyxq,595653,331685,2,0105|010b,30,3,2,1,,310435,308172,3,0.024,1,1,,0,1,0,110115,110115,0,,,6,,1,1,11110001110000000000000000000000,0,0,,,,500,,1,0,,1,0.00027274979
770,志远西桥,zyxq,595653,331686,2,0105|010b,30,3,2,1,,308172,310436,3,0.055,1,1,,0,1,0,110115,110115,0,,,6,,1,1,11110001110000000000000000000000,0,0,,,,500,,1,0,,1,0.00063598888
771,志远西桥,zyxq,595653,331687,2,0105|010b,30,2,2,1,,310441,308173,3,0.017,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00019404952
772,志远西桥,zyxq,595653,331688,2,0105|010b,30,2,2,1,,308173,310440,3,0.065,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00074917557
773,S50-五环,s50-wh,595653,331689,2,0102|010c,55,2,2,1,,298263,308174,1,0.549,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00631116114
774,S50-五环,s50-wh,595653,331690,2,0102|010c,55,2,2,1,,308174,310427,1,0.061,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00069577862
775,S50-五环,s50-wh,595653,331692,2,0102|010c,55,2,2,1,,308175,302057,1,0.110,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00111219709
776,饮鹿池桥,ylcq,595653,331693,2,0105|010b,30,2,2,1,,306304,308176,4,0.070,1,1,,0,1,0,110115,110115,0,,,6,1,,1,11110001110000000000000000000000,0,0,,,400,,1,,0,,1,0.00074600767
777,饮鹿池桥,ylcq,595653,331694,2,0105|010b,30,2,2,1,,308176,306305,4,0.032,1,1,,0,1,0,110115,110115,0,,,6,1,,1,11110001110000000000000000000000,0,0,,,400,,1,,0,,1,0.00032715215
778,S50-五环,s50-wh,595653,331695,2,0102|010c,55,2,2,1,,301317,308177,1,0.031,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00036142410
779,S50-五环,s50-wh,595653,331696,2,0102|010c,55,2,2,1,,308177,304746,1,0.176,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00206120219
780,四环,sh,595653,331697,2,0102|010c,130,3,2,1,,288919,308179,1,0.136,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00159210079
781,四环,sh,595653,331698,2,0102|010c,130,3,2,1,,308179,306437,1,0.091,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00106161763
782,亦庄桥,yzq,595653,331699,2,0105|010b,30,3,2,1,,306402,308182,3,0.046,1,1,,0,1,0,110115,110115,1,,,5,,1,1,11110001110000000000000000000000,0,0,,,,600,,1,0,,1,0.00048829252
783,亦庄桥,yzq,595653,331700,2,0105|010b,30,3,2,1,,308182,302941,3,0.066,1,1,,0,1,0,110115,110115,1,,,5,,1,1,11110001110000000000000000000000,0,0,,,,600,,1,0,,1,0.00074222676
784,亦庄桥,yzq,595653,331701,2,0105|010b,55,2,2,1,,290357,308184,3,0.213,1,1,,0,1,0,110115,110115,1,,,7,2,,2,11110001110000000000000000000000,0,0,,,300,,1,,0,,1,0.00214155166
785,亦庄桥,yzq,595653,331702,2,0105|010b,55,2,2,1,,308184,290348,3,0.078,1,1,,0,1,0,110115,110115,1,,,7,2,,2,11110001110000000000000000000000,0,0,,,300,,1,,0,,1,0.00078702842
786,S50-五环,s50-wh,595653,331703,2,0102|010c,55,3,2,1,,302916,308186,1,0.015,1,1,,0,1,0,110115,110115,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00015588525
787,S50-五环,s50-wh,595653,331704,2,0102|010c,55,3,2,1,,308186,302909,1,0.645,1,1,,0,1,0,110115,110115,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00647474603
788,德贤路,dxl,595653,331705,2,0102|010c,130,3,2,1,,306525,308188,1,0.036,1,1,,0,1,0,110115,110115,0,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,0,,1,0.00032260835
789,德贤路,dxl,595653,331706,2,0102|010c,130,3,2,1,,308188,306533,1,0.168,1,1,,0,1,0,110115,110115,0,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,0,,1,0.00151294488
790,德贤路,dxl,595653,331708,2,0102|010c,130,2,2,1,,308189,306531,1,0.044,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00040021746
791,德贤路,dxl,595653,331709,2,0102|010c,130,2,2,1,,306531,308190,1,1.756,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,1,0,,,800,,1,,0,,1,0.01583181621
792,S50-五环,s50-wh,595653,331711,2,0102|010c,55,3,2,1,,304742,308191,1,0.100,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00117162181
793,S50-五环,s50-wh,595653,331712,2,0102|010c,55,3,2,1,,306470,308193,1,0.119,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00116381001
794,榴乡桥,lxq,595653,331713,3,0103|010b|010c,30,2,2,1,,308099,308195,1,0.096,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00107810334
795,榴乡桥,lxq,595653,331714,3,0103|010b|010c,30,2,2,1,,308099,308197,1,0.081,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,1,,1,0.00092353749
796,德贤路,dxl,595653,331717,3,0102|0108|010c,130,2,2,1,,306581,308201,1,0.054,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00048351976
797,S50-五环,s50-wh,595653,331720,2,0102|010c,55,2,2,1,,308940,304744,1,0.092,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00107118031
798,,,595653,331721,2,0105|010b,30,2,2,1,,304744,308942,4,0.064,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00074354056
799,,,595653,331722,2,0105|010b,30,2,2,1,,308942,304852,4,0.047,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00054280997
800,德贤路,dxl,595653,331723,1,010c,130,2,2,1,,306514,308943,1,0.159,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00144154846
801,德贤路,dxl,595653,331724,1,010c,130,2,2,1,,308943,306471,1,0.037,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00033255674
802,德茂桥,dmq,595653,331725,3,0103|010b|010c,30,2,2,1,,306509,308944,1,0.075,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,0,,1,0.00087009203
803,德茂桥,dmq,595653,331726,3,0103|010b|010c,30,3,2,1,,308156,308947,1,0.508,1,1,,0,1,0,110115,110115,0,,,5,,1,1,11100001110000000000000000000000,0,0,,,,300,,1,0,,1,0.00522977667
804,德茂桥,dmq,595653,331727,3,0103|010b|010c,30,3,2,1,,308947,306471,1,0.475,1,1,,0,1,0,110115,110115,0,,,5,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,0,,1,0.00429582012
805,榴乡桥,lxq,595653,331728,3,0103|010b|010c,30,2,2,1,,308195,308948,1,0.044,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00046984560
806,S50-五环,s50-wh,595653,331850,2,0102|010c,55,3,2,1,,309440,299270,1,0.051,1,1,,0,1,0,110115,110115,1,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00046578130
807,榴乡桥,lxq,595653,332025,3,0103|010b|010c,30,2,2,1,,308197,308950,1,0.046,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,1,,1,0.00052684819
808,榴乡桥,lxq,595653,332026,3,0103|010b|010c,30,2,2,1,,308950,308096,1,0.246,1,1,,0,1,0,110105,110105,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,1,,1,0.00272027004
809,榴乡桥,lxq,595653,332027,3,0103|010b|010c,30,2,2,1,,10000686001,308952,3,0.400,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,1,,1,0.00432978026
810,榴乡桥,lxq,595653,332028,3,0103|010b|010c,30,2,2,1,,308952,308096,3,0.210,1,1,,0,1,0,110105,110105,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,1,,1,0.00245496472
811,榴乡桥,lxq,595653,332029,3,0103|010b|010c,30,2,2,1,,308948,308955,1,0.166,1,1,,0,1,0,110105,110105,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00155224692
812,榴乡桥,lxq,595653,332030,3,0103|010b|010c,30,2,2,1,,308955,10000685997,1,0.096,1,1,,0,1,0,110106,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00094389364
813,榴乡桥,lxq,595653,332031,3,0103|010b|010c,30,2,2,1,,308093,308958,1,0.103,1,1,,0,1,0,110105,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,300,,1,,1,,1,0.00121161210
814,榴乡桥,lxq,595653,332032,3,0103|010b|010c,30,2,2,1,,308958,308123,1,0.029,1,1,,0,1,0,110105,110106,1,,,4,1,,1,11100001110000000000000000000000,0,0,,,300,,1,,1,,1,0.00034038015
815,德贤路,dxl,595653,332033,2,0102|010c,130,2,2,1,,308080,308960,3,0.137,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00124324692
816,德贤路,dxl,595653,332034,2,0102|010c,130,2,2,1,,308960,10000686057,3,0.018,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00016271961
817,德贤路,dxl,595653,332035,2,0102|010c,130,3,2,1,,308961,308112,1,0.132,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00119067856
818,德贤路,dxl,595653,332036,2,0102|010c,130,3,2,1,,308141,308962,1,0.056,1,1,,0,1,0,110115,110115,0,,,4,,4,3,11100001110000000000000000000000,1,0,,,,800,,1,0,,1,0.00050020250
819,S50-五环,s50-wh,595653,332039,2,0102|010c,55,3,2,1,,308193,308965,1,0.086,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00084125332
820,S50-五环,s50-wh,595653,332040,2,0102|010c,55,3,2,1,,308967,306509,1,0.180,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00199705695
821,S50-五环,s50-wh,595653,332041,2,0102|010c,55,2,2,1,,306500,308970,1,0.177,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00197434615
822,四环,sh,595653,332045,2,0102|010c,130,3,2,1,,288923,308973,1,0.039,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00046062022
823,四环,sh,595653,332046,2,0102|010c,130,3,2,1,,308973,306436,1,0.039,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00046062027
824,德贤路,dxl,595653,332048,1,010c,55,2,2,1,,306507,308976,1,0.077,1,1,,0,1,0,110115,110115,0,,,4,2,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00081089373
825,德贤路,dxl,595653,332049,1,010c,55,2,2,1,,308976,306511,1,0.079,1,1,,0,1,0,110115,110115,0,,,4,2,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00075830962
826,德贤路,dxl,595653,332050,2,0102|010c,130,3,2,1,,306514,306525,1,0.425,1,1,,0,1,0,110115,110115,0,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,0,,1,0.00384493686
827,德茂桥,dmq,595653,332066,3,0103|010b|010c,30,2,2,1,,308944,308157,1,0.280,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11100001110000000000000000000000,0,0,,,400,,1,,0,,1,0.00320378915
828,德茂桥,dmq,595653,332067,3,0103|010b|010c,30,3,2,1,,306500,308156,1,0.351,1,1,,0,1,0,110115,110115,0,,,5,,1,1,11100001110000000000000000000000,0,0,,,,300,,1,0,,1,0.00363087174
829,德贤路,dxl,595653,332074,2,0102|010c,130,3,2,1,,308057,309696,1,0.376,1,1,,0,1,0,110115,110115,0,,,4,,5,3,11100001110000000000000000000000,0,0,,,,800,,1,0,,1,0.00341348361
830,德贤路,dxl,595653,332075,2,0102|010c,130,3,2,1,,309696,308072,1,0.080,1,1,,0,1,0,110115,110115,1,,,4,,5,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00074924833
831,榴乡桥,lxq,595653,332078,3,0103|010b|010c,55,2,2,1,,308084,308099,1,0.079,1,1,,0,1,0,110106,110106,1,,,4,2,,2,11100001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00083213811
832,德贤路,dxl,595653,332079,2,0102|010c,55,2,2,1,,308121,308080,3,0.223,1,1,,0,1,0,110106,110106,1,,,4,3,,2,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00206554295
833,德贤路,dxl,595653,332081,2,0102|010c,130,3,2,1,,308115,308961,1,0.229,1,1,,0,1,0,110106,110106,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00213523211
834,榴乡桥,lxq,595653,332082,3,0103|010b|010c,30,3,2,1,,308074,308078,1,0.385,1,1,,0,1,0,110106,110106,1,,,4,,1,1,11100001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00397749329
835,,,595653,332250,2,0105|010b,30,3,2,1,,305598,299296,3,0.041,1,1,,0,1,0,110115,110115,0,,,5,,1,1,11110001110000000000000000000000,0,0,,,,600,,1,0,,1,0.00048160485
836,,,595653,332256,2,0105|010b,30,3,2,1,,299296,304743,3,0.105,1,1,,0,1,0,110115,110115,0,,,5,,1,1,11110001110000000000000000000000,0,0,,,,600,,1,0,,1,0.00122983905
837,S50-五环,s50-wh,595653,332263,2,0102|010c,55,3,2,1,,299297,304742,1,0.144,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00168191374
838,S50-五环,s50-wh,595653,332266,2,0102|010c,55,2,2,1,,308970,299298,1,0.056,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00062697943
839,S50-五环,s50-wh,595653,332269,2,0102|010c,55,2,2,1,,299298,308940,1,0.794,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00920608615
840,德茂桥,dmq,595653,332276,3,0103|010b|010c,30,2,2,1,,299299,306507,1,0.517,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11100001110000000000000000000000,0,0,,,500,,1,,0,,1,0.00524923180
841,S50-五环,s50-wh,595653,332280,2,0102|010c,55,2,2,1,,306506,299300,1,0.142,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00143068975
842,S50-五环,s50-wh,595653,332284,2,0102|010c,55,2,2,1,,299300,308158,1,0.278,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00290959828
843,S50-五环,s50-wh,595653,332714,2,0102|010c,55,3,2,1,,308191,299295,1,0.200,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00234361165
844,S50-五环,s50-wh,595653,332715,2,0102|010c,55,3,2,1,,299295,302234,1,0.448,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00525668047
845,四环,sh,595653,332786,2,0102|010c,130,2,2,1,,288979,303837,1,0.508,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00594597100
846,四环,sh,595653,332787,2,0102|010c,130,2,2,1,,303837,304488,1,0.171,1,1,,0,1,0,110106,110106,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00199862648
847,四环,sh,595653,332902,2,0102|010c,130,2,2,1,,308164,288946,1,0.154,1,1,,0,1,0,110105,110105,1,,,4,4,,3,11100001110000000000000000000000,0,1,,,800,,1,,1,,1,0.00179367234
848,,,595653,332903,3,0105|010b|0117,30,3,2,1,,310598,310596,3,0.076,1,1,,0,1,0,110105,110105,1,,,6,,1,1,11110001110000000000000000000000,0,0,,,,500,,1,1,,1,0.00088643492
849,,,595653,332904,3,0105|010b|0117,30,3,2,1,,307130,310595,3,0.060,1,1,,0,1,0,110105,110105,1,,,6,,1,1,11110001110000000000000000000000,0,1,,,,500,,,1,,1,0.00067487051
850,四环,sh,595653,332905,2,0102|010c,130,3,2,1,,303933,310596,1,0.063,1,1,,0,1,0,110105,110105,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00073601067
851,四环,sh,595653,332906,2,0102|010c,130,3,2,1,,310596,306431,1,0.049,1,1,,0,1,0,110105,110105,1,,,4,,4,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00057610664
852,四环,sh,595653,333135,2,0102|010c,130,3,2,1,,303893,288919,1,0.033,1,1,,0,1,0,110106,110106,1,,,4,,5,3,11100001110000000000000000000000,0,0,,,,800,,1,1,,1,0.00039060021
853,,,595653,333166,3,0105|010b|0117,30,2,2,1,,303928,303931,3,0.049,1,1,,0,1,0,110105,110105,1,,,6,1,,1,11110001110000000000000000000000,0,0,,,500,,1,,1,,1,0.00057174189
854,S50-五环,s50-wh,595653,333454,2,0102|010c,55,2,2,1,,291057,299317,1,0.113,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00126716088
855,S50-五环,s50-wh,595653,333456,2,0102|010c,55,2,2,1,,299317,308168,1,0.215,1,1,,0,1,0,110115,110115,0,,,3,3,,2,11100001110000000000000000000000,0,0,,,1000,,1,,0,,1,0.00233512638
856,德贤路,dxl,595653,333470,2,0102|010c,130,2,2,1,,308203,308163,1,0.718,1,1,,0,1,0,110115,110115,0,,,4,4,,3,11100001110000000000000000000000,0,1,,,800,,1,,0,,1,0.00701171268
857,S50-五环,s50-wh,595653,333613,2,0102|010c,55,2,2,1,,309439,304712,1,0.119,1,1,,0,1,0,110115,110115,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00108850400
858,S50-五环,s50-wh,595653,333614,2,0102|010c,55,2,2,1,,304712,301357,1,0.290,1,1,,0,1,0,110115,110115,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00276379012
859,S50-五环,s50-wh,595653,333615,2,0102|010c,55,2,2,1,,304713,309439,1,0.089,1,1,,0,1,0,110115,110115,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00081092547
860,S50-五环,s50-wh,595653,333616,2,0102|010c,55,2,2,1,,302277,304713,1,0.043,1,1,,0,1,0,110115,110115,1,,,3,3,,2,11100001110000000000000000000000,0,0,,,800,,1,,0,,1,0.00038833775
861,S50-五环,s50-wh,595653,333981,2,0102|010c,55,3,2,1,,302234,304743,1,0.104,1,1,,0,1,0,110115,110115,0,,,3,,3,2,11100001110000000000000000000000,0,0,,,,1000,,1,0,,1,0.00121742113
862,,,595653,333987,2,0105|010b,30,2,2,1,,304745,304746,4,0.421,1,1,,0,1,0,110115,110115,0,,,5,1,,1,11110001110000000000000000000000,0,0,,,600,,1,,0,,1,0.00492301936
863,四环,sh,595653,334463,2,0102|010c,130,2,2,1,,303928,299209,1,0.062,1,1,,0,1,0,110105,110105,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00072617189
864,四环,sh,595653,334464,2,0102|010c,130,2,2,1,,299209,306453,1,0.172,1,1,,0,1,0,110105,110105,1,,,4,4,,3,11100001110000000000000000000000,0,0,,,800,,1,,1,,1,0.00200843111
865,,,595653,334476,2,0105|010b,30,3,2,1,,310409,299214,3,0.103,1,1,,0,1,0,110115,110115,1,,,5,,1,1,11110001110000000000000000000000,0,0,,,,700,,,0,,1,0.00100209902
866,,,595653,334477,2,0105|010b,30,3,2,1,,299214,309582,3,0.118,1,1,,0,1,0,110115,110115,1,,,5,,1,1,11110001110000000000000000000000,0,0,,,,700,,,0,,1,0.00114272673
867,四环,sh,595653,334486,2,0102|010c,130,3,2,1,,307111,299216,1,0.114,1,1,,0,1,0,110105,110105,1,,,4,,4,3,11100001110000000000000000000000,0,1,,,,800,,1,1,,1,0.00133017681
