OBJECTID,NAME,PYNAME,MAPID,ID,KIND_NUM,KIND,WIDTH,DIRECTION,TOLL,CONST_ST,UNDCONCRID,SNODEID,ENODEID,FUNCCLASS,LENGTH,DETAILCITY,THROUGH,UNTHRUCRID,OWNERSHIP,ROAD_COND,SPECIAL,ADMINCODEL,ADMINCODER,UFLAG,ONEWAYCRID,ACCESSCRID,SPEEDCLASS,LANENUMS2E,LANENUME2S,LANENUM,VEHCL_TYPE,ELEVATED,STRUCTURE,USEFEECRID,USEFEETYPE,SPDLMTS2E,SPDLMTE2S,SPDSRCS2E,SPDSRCE2S,DC_TYPE,NOPASSCRID,TYPE,Shape_Leng
16068,,,595673,702537,1,0b14,30,1,2,1,,792257,792260,5,0.009,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00009248799
16069,,,595673,702538,1,0b14,30,1,2,1,,792260,777850,5,0.047,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00043310448
16070,,,595673,702539,1,0b14,30,1,2,1,,792260,777852,5,0.016,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00018501702
16071,,,595673,702540,1,0b14,30,1,2,1,,792261,792262,5,0.025,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00029088078
16072,,,595673,702541,1,0b14,30,1,2,1,,792261,792263,5,0.066,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00067431205
16073,,,595673,702542,1,0b14,30,1,2,1,,792263,749098,5,0.071,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00083250225
16074,,,595673,702543,1,0b14,30,1,2,1,,792263,792264,5,0.034,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00035583932
16075,,,595673,702544,1,0b14,30,1,2,1,,792264,792261,5,0.030,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00030892601
16076,,,595673,702547,1,0b14,30,1,2,1,,777849,792268,5,0.045,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00053205102
16077,,,595673,702548,1,0b14,30,1,2,1,,792268,792266,5,0.023,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00026341353
16078,,,595673,702549,1,0b14,30,1,2,1,,792268,792269,5,0.032,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00029007000
16079,,,595673,702550,1,0b14,30,1,2,1,,792266,792270,5,0.072,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00065060444
16080,,,595673,702551,1,0b14,30,1,2,1,,792264,792271,5,0.058,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00052270808
16081,,,595673,702552,1,0b14,30,1,2,1,,792271,792265,5,0.081,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00073373324
16082,,,595673,702553,1,0b14,30,1,2,1,,792270,792272,5,0.102,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00119416003
16083,,,595673,702554,1,0b14,30,1,2,1,,792270,792844,5,0.040,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00036069883
16084,,,595673,702555,1,0b14,30,1,2,1,,792844,792267,5,0.071,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00079092194
16085,,,595673,702556,1,0b14,30,1,2,1,,792272,792845,5,0.045,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00043756199
16086,,,595673,702557,1,0b14,30,1,2,1,,792845,792843,5,0.059,1,0,,0,1,0,110105,110105,1,,,8,1,1,1,00010000000000000000000000000000,0,0,,,100,100,,,1,,3,0.00053029316
